what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308391066789
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1308391066841
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308391070236
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308391070290
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308391077419
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1308391077476
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308391079064
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308391079123
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308391087212
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1308391087267
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308391088305
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395055704
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395063010
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395065968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395075620
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395079094
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308395079284
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308395079386
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395114644
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395115089
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395119981
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395124263
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395142506
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395142586
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395145945
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1308395146052
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395150111
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395151737
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1308395151869
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1308395153000
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1308395154741
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395159452
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395163495
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395168343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395174792
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308395174984
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308395175055
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1308395211388
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395215638
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308395216820
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1308395216959
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1308395251224
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308395277772
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308395282226
