what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427240894
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427242369
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427243039
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427246220
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308427249807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427251737
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427251766
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1308427252185
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427252688
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427253768
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.close",1308427253812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427255873
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427256874
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427258575
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427259343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427261753
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427275860
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308427277990
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308427283890
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1308427305953
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1308427307261
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1308427308517
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1308427309442
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1308427327388
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1308427328182
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1308427330070
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1308427331196
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1308427365108
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427382555
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427402587
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1308427441493
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427441991
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308427448698
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1308427454410
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1308427455599
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1308427474213
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1308427476916
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1308427482003
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1308427483514
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1308427489651
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1308427526361
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1308427531414
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1308427533490
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1308427577566
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1308427581890
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1308427584994
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1308427586786
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1308427592027
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1308427594862
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1308427606356
